Timestamp,Area,Acts,Crime,Victim_ID
04-03-2018 20:00,Besantnagar,act323,Violence,Victim184
04-03-2018 08:30,Washermanpet East,act323,Violence,Victim72
04-03-2018 17:00,Perambur North,act302,Murder,Victim103
04-03-2018 21:00,Virugambakkam,act279,Accident,Victim196
05-03-2018 06:15,Nungambakkam High Road,act279,Accident,Victim38
05-03-2018 23:00,Sembiam,act323,Violence,Victim69
05-03-2018 07:30,Egmore ND,act279,Accident,Victim164
05-03-2018 19:30,Rajaji Bhavan,act13,Gambling,Victim105
05-03-2018 20:00,Chennai,act279,Accident,Victim177
05-03-2018 13:30,Kumaran Nagar,act323,Violence,Victim16
05-03-2018 10:00,Venkatesapuram,act279,Accident,Victim93
05-03-2018 14:00,Mylapore,act279,Accident,Victim87
05-03-2018 23:10,Old College Buildings,act279,Accident,Victim149
05-03-2018 19:05,Govt Stanley Hospital,act379,Robbery,Victim19
05-03-2018 19:10,G K M Colony,act379,Robbery,Victim108
05-03-2018 03:30,Rajbhavan,act323,Violence,Victim148
05-03-2018 18:45,Besantnagar,act379,Robbery,Victim81
05-03-2018 12:10,Chepauk,act379,Robbery,Victim31
05-03-2018 14:25,Koyambedu,act279,Accident,Victim91
05-03-2018 15:40,Loyola College,act279,Accident,Victim130
05-03-2018 00:45,Chennai,act323,Violence,Victim101
05-03-2018 13:15,Teynampet West,act323,Violence,Victim42
05-03-2018 14:00,Egmore,act279,Accident,Victim90
05-03-2018 22:20,Jawahar Nagar,act279,Accident,Victim160
05-03-2018 19:45,Greams Road,act379,Robbery,Victim50
05-03-2018 14:55,Flower Bazaar,act379,Robbery,Victim166
05-03-2018 21:40,Teynampet,act279,Accident,Victim82
05-03-2018 22:00,Velacheri,act302,Murder,Victim196
05-03-2018 19:10,High Court Building,act279,Accident,Victim152
05-03-2018 21:00,D G Vaishnav College,act323,Violence,Victim133
05-03-2018 18:15,Ethiraj Salai,act323,Violence,Victim104
06-03-2018 11:40,World University Centre,act323,Violence,Victim143
06-03-2018 17:30,Tiruvallikkeni,act279,Accident,Victim9
06-03-2018 15:20,Sowcarpet,act279,Accident,Victim64
06-03-2018 21:15,Madras Electricity System,act323,Violence,Victim160
06-03-2018 20:45,Vivekananda College Madras,act363,Kidnapping,Victim39
06-03-2018 13:45,Medavakkam Tank Road,act279,Accident,Victim125
06-03-2018 15:30,Jawahar Nagar,act323,Violence,Victim44
06-03-2018 17:25,Teynampet,act323,Violence,Victim150
06-03-2018 18:40,Rajbhavan,act279,Accident,Victim120
06-03-2018 14:30,Guindy Industrial Estate,act279,Accident,Victim186
06-03-2018 20:30,Erukkancheri,act323,Violence,Victim129
06-03-2018 01:35,Vadapalani,act323,Violence,Victim179
06-03-2018 11:30,High Court Building,act279,Accident,Victim170
06-03-2018 10:10,Kumaran Nagar,act323,Violence,Victim31
07-03-2018 14:50,Madras Medical College,act279,Accident,Victim180
07-03-2018 20:40,TTTI Taramani,act379,Robbery,Victim83
07-03-2018 13:35,Shenoy Nagar,act363,Kidnapping,Victim135
07-03-2018 22:55,Egmore ND,act279,Accident,Victim47
7/3/2018 16.42 ,World University Centre,act323,Violence,Victim186
7/3/2018 17.28,Vyasar Nagar Colony,act323,Violence,Victim100
07-03-2018 18:05,TTTI Taramani,act379,Robbery,Victim22
07-03-2018 14:00,Ethiraj Salai,act379,Robbery,Victim66
07-03-2018 16:00,Engineering College,act279,Accident,Victim43
07-03-2018 18:00,Greams Road,act323,Violence,Victim37
07-03-2018 00:35,Koyambedu Wholesale Market Com,act323,Violence,Victim47
07-03-2018 20:20,Vepery,act279,Accident,Victim57
07-03-2018 13:00,Chepauk,act323,Violence,Victim132
07-03-2018 16:15,Tidel Park,act323,Violence,Victim68
07-03-2018 17:00,Perambur,act323,Violence,Victim114
07-03-2018 19:05,Pudupakkam,act279,Accident,Victim88
07-03-2018 12:50,Kalaignar Karunanidhi Nagar,act379,Robbery,Victim195
07-03-2018 21:05,Vivekananda College Madras,act323,Violence,Victim137
07-03-2018 12:20,Kilpauk Medical College,act279,Accident,Victim168
07-03-2018 20:20,Tiruvallikkeni,act379,Robbery,Victim157
07-03-2018 20:40,D G Vaishnav College,act279,Accident,Victim197
07-03-2018 19:55,Engineering College,act363,Kidnapping,Victim7
07-03-2018 21:20,Park Town,act323,Violence,Victim5
07-03-2018 03:50,Rajaji Bhavan,act323,Violence,Victim45
07-03-2018 21:10,Chetput,act323,Violence,Victim42
07-03-2018 12:10,Raja Annamalaipuram,act279,Accident,Victim34
07-03-2018 10:35,Mannady,act279,Accident,Victim133
07-03-2018 23:45,Chennai,act279,Accident,Victim168
28-02-2018 21:00,Virugambakkam,act379,Robbery,Victim134
28-02-2018 21:15,Pudupakkam,act379,Robbery,Victim120
28-02-2018 10:15,Madras Medical College,act279,Accident,Victim182
28-02-2018 10:15,Jafferkhanpet,act279,Accident,Victim40
28-02-2018 10:30,Guindy Industrial Estate,act279,Accident,Victim118
28-02-2018 14:15,Vadapalani,act323,Violence,Victim191
28-02-2018 08:00,Rv Nagar,act363,Kidnapping,Victim148
28-02-2018 03:30,Thygarayanagar,act323,Violence,Victim89
28-02-2018 01:30,West Mambalam,act379,Robbery,Victim86
28-02-2018 19:00,West Mambalam,act323,Violence,Victim171
28-02-2018 14:10,Edapalayam,act323,Violence,Victim36
28-02-2018 14:25,MPT AO,act323,Violence,Victim78
28-02-2018 22:00,Kasturibai Nagar,act13,Gambling,Victim125
28-02-2018 22:00,Sowcarpet,act323,Violence,Victim4
28-02-2018 22:10,Loyola College,act323,Violence,Victim171
28-02-2018 12:00,Besantnagar,act379,Robbery,Victim148
28-02-2018 13:30,Erukkancheri,act363,Kidnapping,Victim24
28-02-2018 03:00,Saidapet,act323,Violence,Victim44
28-02-2018 23:50,Shastri Bhavan,act323,Violence,Victim67
28-02-2018 19:00,Vivekananda College Madras,act379,Robbery,Victim174
28-02-2018 11:55,Shastri Bhavan,act279,Accident,Victim75
28-02-2018 11:00,Madras Electricity System,act323,Violence,Victim148
28-02-2018 18:00,Guindy Industrial Estate,act279,Accident,Victim122
28-02-2018 01:00,Venkatesapuram,act323,Violence,Victim39
28-02-2018 00:00,Nandanam,act379,Robbery,Victim166
28-02-2018 22:10,Vepery,act279,Accident,Victim177
28-02-2018 22:30,Loyola College,act13,Gambling,Victim74
28-02-2018 08:40,Sowcarpet,act279,Accident,Victim162
28-02-2018 15:40,Indian Institute Of Technology,act323,Violence,Victim5
28-02-2018 15:50,Flowers Road,act323,Violence,Victim42
28-02-2018 00:00,Madras University,act379,Robbery,Victim63
28-02-2018 15:00,World University Centre,act323,Violence,Victim90
28-02-2018 15:30,Perambur North,act323,Violence,Victim38
28-02-2018 19:05,Madras University,act323,Violence,Victim131
28-02-2018 19:25,Teynampet West,act323,Violence,Victim153
28-02-2018 19:50,Sowcarpet,act323,Violence,Victim143
28-02-2018 19:20,Vivekananda College Madras,act323,Violence,Victim50
28-02-2018 13:00,Kodambakkam,act323,Violence,Victim40
28-02-2018 16:00,Vepery,act323,Violence,Victim120
28-02-2018 21:45,Chennai,act323,Violence,Victim124
28-02-2018 23:00,Flowers Road,act323,Violence,Victim27
28-02-2018 19:30,Govt Stanley Hospital,act279,Accident,Victim195
28-02-2018 17:00,Jawahar Nagar,act13,Gambling,Victim32
28-02-2018 19:45,Koyambedu Wholesale Market Com,act13,Gambling,Victim7
28-02-2018 19:00,Tiruvallikkeni,act323,Violence,Victim156
28-02-2018 20:00,Tondiarpet Bazaar,act323,Violence,Victim85
28-02-2018 17:00,Kasturibai Nagar,act279,Accident,Victim80
28-02-2018 20:30,Ripon Buildings,act323,Violence,Victim114
28-02-2018 15:50,Mambalam.,act13,Gambling,Victim64
01-03-2018 12:00,Medavakkam Tank Road,act379,Robbery,Victim116
01-03-2018 14:30,Chepauk,act379,Robbery,Victim118
03-01-2018 16:30,Mandaveli,act379,Robbery,Victim89
01-03-2018 22:30,Flower Bazaar,act379,Robbery,Victim17
01-03-2018 18:35,Vadapalani,act379,Robbery,Victim104
01-03-2018 16:40,Ripon Buildings,act379,Robbery,Victim155
01-03-2018 01:45,Kotturpuram,act379,Robbery,Victim49
01-03-2018 12:00,Edapalayam,act379,Robbery,Victim184
01-03-2018 12:20,Tondiarpet West,act279,Accident,Victim63
01-03-2018 17:20,Madras Medical College,act279,Accident,Victim16
01-03-2018 15:35,Madras Medical College,act279,Accident,Victim115
01-03-2018 22:35,Kumaran Nagar,act279,Accident,Victim159
01-03-2018 16:20,Vepery,act279,Accident,Victim59
01-03-2018 17:30,Pudupakkam,act279,Accident,Victim181
01-03-2018 15:25,Teynampet West,act279,Accident,Victim162
01-03-2018 18:25,Saligramam,act323,Violence,Victim73
01-03-2018 20:45,Sembiam,act323,Violence,Victim5
01-03-2018 11:45,Chennai,act323,Violence,Victim53
01-03-2018 19:50,Tondiarpet,act363,Kidnapping,Victim117
01-03-2018 15:30,TTTI Taramani,act363,Kidnapping,Victim66
01-03-2018 16:05,Medavakkam Tank Road,act363,Kidnapping,Victim155
01-03-2018 15:15,Kotturpuram,act13,Gambling,Victim155
01-03-2018 15:20,Raja Annamalaipuram,act13,Gambling,Victim178
01-03-2018 22:20,Vivekananda College Madras,act323,Violence,Victim175
01-03-2018 22:30,Vyasar Nagar Colony,act379,Robbery,Victim153
01-03-2018 18:25,Kodungaiyur,act323,Violence,Victim149
01-03-2018 08:55,Chennai,act379,Robbery,Victim195
01-03-2018 14:20,Fort St George,act379,Robbery,Victim33
01-03-2018 00:55,Nungambakkam,act279,Accident,Victim87
01-03-2018 18:35,Virugambakkam,act323,Violence,Victim144
01-03-2018 12:05,Madras Medical College,act379,Robbery,Victim137
03-03-2018 20:10,Kalaignar Karunanidhi Nagar,act379,Robbery,Victim45
03-03-2018 20:05,Thygarayanagar South NDS.O,act379,Robbery,Victim30
03-03-2018 19:45,Madras University,act379,Robbery,Victim145
03-03-2018 15:30,D G Vaishnav College,act379,Robbery,Victim53
03-03-2018 16:00,Thygarayanagar,act379,Robbery,Victim165
03-03-2018 13:40,Kilpauk,act279,Accident,Victim182
03-03-2018 17:40,Govt Stanley Hospital,act279,Accident,Victim74
03-03-2018 12:50,Indian Institute Of Technology,act279,Accident,Victim113
03-03-2018 13:00,Flower Bazaar,act279,Accident,Victim196
03-03-2018 23:10,Vepery,act279,Accident,Victim21
03-03-2018 20:40,Tondiarpet,act279,Accident,Victim9
03-03-2018 04:10,Hindi Prachar Sabha,act323,Violence,Victim200
03-03-2018 20:05,Thygarayanagar South NDS.O,act323,Violence,Victim190
03-03-2018 00:15,Teynampet West,act323,Violence,Victim40
03-03-2018 22:50,Tiruvanmiyur,act323,Violence,Victim146
03-03-2018 23:40,Ethiraj Salai,act363,Kidnapping,Victim148
03-03-2018 14:10,Egmore,act363,Kidnapping,Victim155
03-03-2018 22:50,Besantnagar,act279,Accident,Victim25
03-03-2018 03:15,Sowcarpet,act279,Accident,Victim85
03-03-2018 16:10,Rajbhavan,act279,Accident,Victim30
03-03-2018 17:50,Saligramam,act279,Accident,Victim163
03-03-2018 21:20,Govt Stanley Hospital,act323,Violence,Victim176
03-03-2018 11:20,Medavakkam Tank Road,act279,Accident,Victim41
03-03-2018 14:00,Lloyds Estate,act323,Violence,Victim168
04-03-2018 09:00,Rv Nagar,act323,Violence,Victim174
04-03-2018 19:05,Hindi Prachar Sabha,act279,Accident,Victim33
04-03-2018 14:30,Royapettah,act279,Accident,Victim26
04-03-2018 23:05,Shastri Nagar,act323,Violence,Victim97
04-03-2018 22:00,Kasturibai Nagar,act323,Violence,Victim162
04-03-2018 18:30,Tidel Park,act323,Violence,Victim51
04-03-2018 22:00,Kumaran Nagar,act323,Violence,Victim48
04-03-2018 13:40,Thygarayanagar North ND,act279,Accident,Victim189
04-03-2018 18:00,Lloyds Estate,act379,Robbery,Victim32
04-03-2018 13:30,Kalaignar Karunanidhi Nagar,act323,Violence,Victim42
04-03-2018 21:30,Egmore,act279,Accident,Victim73
04-03-2018 22:00,Mint Building,act323,Violence,Victim163
04-03-2018 08:00,Triplicane South,act279,Accident,Victim200
04-03-2018 20:00,Indian Institute Of Technology,act323,Violence,Victim184
04-03-2018 08:30,High Court Building,act323,Violence,Victim141
04-03-2018 17:00,Mambalam.,act302,Murder,Victim122
04-03-2018 21:00,Royapettah,act279,Accident,Victim170
05-03-2018 06:15,Vepery,act279,Accident,Victim131
05-03-2018 23:00,Ripon Buildings,act323,Violence,Victim166
05-03-2018 07:30,Ramakrishna Nagar,act279,Accident,Victim22
05-03-2018 19:30,Koyambedu,act13,Gambling,Victim107
05-03-2018 20:00,Chennai,act279,Accident,Victim69
05-03-2018 13:30,Teynampet,act323,Violence,Victim116
05-03-2018 10:00,MPT AO,act279,Accident,Victim155
05-03-2018 14:00,Perambur North,act279,Accident,Victim54
05-03-2018 23:10,D G Vaishnav College,act279,Accident,Victim147
05-03-2018 19:05,Koyambedu,act379,Robbery,Victim28
05-03-2018 19:10,Madras University,act379,Robbery,Victim14
05-03-2018 03:30,Chetput,act323,Violence,Victim148
05-03-2018 18:45,Madras Medical College,act379,Robbery,Victim159
05-03-2018 12:10,Ramakrishna Nagar,act379,Robbery,Victim156
05-03-2018 14:25,Madras Electricity System,act279,Accident,Victim82
05-03-2018 15:40,Chetput,act279,Accident,Victim197
05-03-2018 00:45,Koyambedu,act323,Violence,Victim147
05-03-2018 13:15,Teynampet West,act323,Violence,Victim44
05-03-2018 14:00,Kilpauk Medical College,act279,Accident,Victim87
05-03-2018 22:20,Mint Building,act279,Accident,Victim121
05-03-2018 19:45,Raja Annamalaipuram,act379,Robbery,Victim1
05-03-2018 14:55,Rv Nagar,act379,Robbery,Victim121
05-03-2018 21:40,Sowcarpet,act279,Accident,Victim110
05-03-2018 22:00,Egmore,act302,Murder,Victim157
05-03-2018 19:10,Chennai,act279,Accident,Victim126
05-03-2018 21:00,Park Town,act323,Violence,Victim69
05-03-2018 18:15,Vyasarpadi,act323,Violence,Victim146
06-03-2018 11:40,Sembiam,act323,Violence,Victim6
06-03-2018 17:30,Pr. Accountant General,act279,Accident,Victim64
06-03-2018 15:20,Perambur Barracks,act279,Accident,Victim60
06-03-2018 21:15,Vadapalani,act323,Violence,Victim180
06-03-2018 20:45,Shastri Bhavan,act363,Kidnapping,Victim148
06-03-2018 13:45,Jafferkhanpet,act279,Accident,Victim84
06-03-2018 15:30,Venkatesapuram,act323,Violence,Victim1
06-03-2018 17:25,Kumaran Nagar,act323,Violence,Victim2
06-03-2018 18:40,Koyambedu Wholesale Market Com,act279,Accident,Victim86
06-03-2018 14:30,Flowers Road,act279,Accident,Victim119
06-03-2018 20:30,Madras Medical College,act323,Violence,Victim144
06-03-2018 01:35,Tidel Park,act323,Violence,Victim200
06-03-2018 11:30,Egmore ND,act279,Accident,Victim72
06-03-2018 10:10,West Mambalam,act323,Violence,Victim121
07-03-2018 14:50,West Mambalam,act279,Accident,Victim42
07-03-2018 20:40,Nungambakkam High Road,act379,Robbery,Victim51
07-03-2018 13:35,Hindi Prachar Sabha,act363,Kidnapping,Victim194
07-03-2018 22:55,Mylapore,act279,Accident,Victim99
7/3/2018 16.42 ,Thygarayanagar North ND,act323,Violence,Victim147
7/3/2018 17.28,Medavakkam Tank Road,act323,Violence,Victim64
07-03-2018 18:05,Perambur Barracks,act379,Robbery,Victim134
07-03-2018 14:00,Flower Bazaar,act379,Robbery,Victim100
07-03-2018 16:00,Nandanam,act279,Accident,Victim21
07-03-2018 18:00,Ekkaduthangal,act323,Violence,Victim125
07-03-2018 00:35,Shenoy Nagar,act323,Violence,Victim36
07-03-2018 20:20,Rayapuram,act279,Accident,Victim176
07-03-2018 13:00,Vyasar Nagar Colony,act323,Violence,Victim164
07-03-2018 16:15,Perambur North,act323,Violence,Victim65
07-03-2018 17:00,Saidapet,act323,Violence,Victim178
07-03-2018 19:05,Jawahar Nagar,act279,Accident,Victim144
07-03-2018 12:50,Shenoy Nagar,act379,Robbery,Victim129
07-03-2018 21:05,Lloyds Estate,act323,Violence,Victim36
07-03-2018 12:20,Velacheri,act279,Accident,Victim22
07-03-2018 20:20,Kilpauk Medical College,act379,Robbery,Victim90
07-03-2018 20:40,Tondiarpet Bazaar,act279,Accident,Victim132
07-03-2018 19:55,Saidapet,act363,Kidnapping,Victim119
07-03-2018 21:20,Rajbhavan,act323,Violence,Victim174
07-03-2018 03:50,Gopalapuram,act323,Violence,Victim1
07-03-2018 21:10,Tidel Park,act323,Violence,Victim41
07-03-2018 12:10,Sembiam,act279,Accident,Victim172
07-03-2018 10:35,Loyola College,act279,Accident,Victim7
07-03-2018 23:45,Tidel Park,act279,Accident,Victim114
28-02-2018 21:00,Chetput,act379,Robbery,Victim168
28-02-2018 21:15,Perambur Barracks,act379,Robbery,Victim156
28-02-2018 10:15,Nandanam,act279,Accident,Victim35
28-02-2018 10:15,Vivekananda College Madras,act279,Accident,Victim18
28-02-2018 10:30,Indian Institute Of Technology,act279,Accident,Victim52
28-02-2018 14:15,Kilpauk,act323,Violence,Victim24
28-02-2018 08:00,TTTI Taramani,act363,Kidnapping,Victim168
28-02-2018 03:30,Tiruvanmiyur,act323,Violence,Victim81
28-02-2018 01:30,Sembiam,act379,Robbery,Victim140
28-02-2018 19:00,Royapettah,act323,Violence,Victim23
28-02-2018 14:10,Koyambedu Wholesale Market Com,act323,Violence,Victim174
28-02-2018 14:25,Jawahar Nagar,act323,Violence,Victim28
28-02-2018 22:00,Perambur North,act13,Gambling,Victim121
28-02-2018 22:00,Saidapet,act323,Violence,Victim143
28-02-2018 22:10,Puliyanthope,act323,Violence,Victim75
28-02-2018 12:00,Tondiarpet Bazaar,act379,Robbery,Victim151
28-02-2018 13:30,Old College Buildings,act363,Kidnapping,Victim131
28-02-2018 03:00,Loyola College,act323,Violence,Victim196
28-02-2018 23:50,Medavakkam Tank Road,act323,Violence,Victim138
28-02-2018 19:00,Rajaji Bhavan,act379,Robbery,Victim80
28-02-2018 11:55,Rayapuram,act279,Accident,Victim49
28-02-2018 11:00,Tondiarpet West,act323,Violence,Victim3
28-02-2018 18:00,Tidel Park,act279,Accident,Victim80
28-02-2018 01:00,Rv Nagar,act323,Violence,Victim121
28-02-2018 00:00,Edapalayam,act379,Robbery,Victim121
28-02-2018 22:10,Vivekananda College Madras,act279,Accident,Victim48
28-02-2018 22:30,Mylapore,act13,Gambling,Victim171
28-02-2018 08:40,Kilpauk Medical College,act279,Accident,Victim118
28-02-2018 15:40,Washermanpet,act323,Violence,Victim104
28-02-2018 15:50,Puliyanthope,act323,Violence,Victim159
28-02-2018 00:00,Jawahar Nagar,act379,Robbery,Victim198
28-02-2018 15:00,Mannady,act323,Violence,Victim157
28-02-2018 15:30,Vepery,act323,Violence,Victim92
28-02-2018 19:05,Tondiarpet,act323,Violence,Victim188
28-02-2018 19:25,Rajbhavan,act323,Violence,Victim110
28-02-2018 19:50,Lloyds Estate,act323,Violence,Victim49
28-02-2018 19:20,Valmiki Nagar,act323,Violence,Victim174
28-02-2018 13:00,Tidel Park,act323,Violence,Victim102
28-02-2018 16:00,Koyambedu,act323,Violence,Victim127
28-02-2018 21:45,Indian Institute Of Technology,act323,Violence,Victim99
28-02-2018 23:00,Washermanpet,act323,Violence,Victim32
28-02-2018 19:30,Chintadripet,act279,Accident,Victim133
28-02-2018 17:00,Tiruvanmiyur,act13,Gambling,Victim184
28-02-2018 19:45,Madras Medical College,act13,Gambling,Victim39
28-02-2018 19:00,Egmore ND,act323,Violence,Victim91
28-02-2018 20:00,Saligramam,act323,Violence,Victim168
28-02-2018 17:00,Ekkaduthangal,act279,Accident,Victim26
28-02-2018 20:30,Rv Nagar,act323,Violence,Victim66
28-02-2018 15:50,Koyambedu Wholesale Market Com,act13,Gambling,Victim54
01-03-2018 12:00,Flowers Road,act379,Robbery,Victim184
01-03-2018 14:30,Virugambakkam,act379,Robbery,Victim93
03-01-2018 16:30,Saidapet,act379,Robbery,Victim156
01-03-2018 22:30,Shastri Bhavan,act379,Robbery,Victim84
01-03-2018 18:35,Chepauk,act379,Robbery,Victim4
01-03-2018 16:40,Rayapuram,act379,Robbery,Victim171
01-03-2018 01:45,Choolaimedu,act379,Robbery,Victim192
01-03-2018 12:00,Lloyds Estate,act379,Robbery,Victim12
01-03-2018 12:20,Ramakrishna Nagar,act279,Accident,Victim196
01-03-2018 17:20,Kodungaiyur,act279,Accident,Victim33
01-03-2018 15:35,Guindy Industrial Estate,act279,Accident,Victim156
01-03-2018 22:35,Koyambedu Wholesale Market Com,act279,Accident,Victim194
01-03-2018 16:20,Virugambakkam,act279,Accident,Victim126
01-03-2018 17:30,Kilpauk,act279,Accident,Victim150
01-03-2018 15:25,Madras University,act279,Accident,Victim176
01-03-2018 18:25,Ekkaduthangal,act323,Violence,Victim93
01-03-2018 20:45,Vyasar Nagar Colony,act323,Violence,Victim167
01-03-2018 11:45,Puliyanthope,act323,Violence,Victim102
01-03-2018 19:50,Pr. Accountant General,act363,Kidnapping,Victim52
01-03-2018 15:30,Mannady,act363,Kidnapping,Victim61
01-03-2018 16:05,Ramakrishna Nagar,act363,Kidnapping,Victim76
01-03-2018 15:15,Ramakrishna Nagar,act13,Gambling,Victim161
01-03-2018 15:20,Pudupakkam,act13,Gambling,Victim175
01-03-2018 22:20,Mylapore,act323,Violence,Victim171
01-03-2018 22:30,Greams Road,act379,Robbery,Victim194
01-03-2018 18:25,Velacheri,act323,Violence,Victim12
01-03-2018 08:55,Saidapet,act379,Robbery,Victim145
01-03-2018 14:20,Madras Electricity System,act379,Robbery,Victim180
01-03-2018 00:55,Old College Buildings,act279,Accident,Victim162
01-03-2018 18:35,Koyambedu,act323,Violence,Victim178
01-03-2018 12:05,Rayapuram,act379,Robbery,Victim69
03-03-2018 20:10,Tiruvanmiyur,act379,Robbery,Victim153
03-03-2018 20:05,Erukkancheri,act379,Robbery,Victim48
03-03-2018 19:45,Greams Road,act379,Robbery,Victim2
03-03-2018 15:30,Old College Buildings,act379,Robbery,Victim140
03-03-2018 16:00,Madras University,act379,Robbery,Victim124
03-03-2018 13:40,Guindy Industrial Estate,act279,Accident,Victim16
03-03-2018 17:40,Perambur North,act279,Accident,Victim84
03-03-2018 12:50,Madras Medical College,act279,Accident,Victim161
03-03-2018 13:00,Rayapuram,act279,Accident,Victim23
03-03-2018 23:10,Kasturibai Nagar,act279,Accident,Victim40
03-03-2018 20:40,Teynampet,act279,Accident,Victim47
03-03-2018 04:10,Chetput,act323,Violence,Victim180
03-03-2018 20:05,Mannady,act323,Violence,Victim166
03-03-2018 00:15,Shastri Nagar,act323,Violence,Victim187
03-03-2018 22:50,Fort St George,act323,Violence,Victim12
03-03-2018 23:40,D G Vaishnav College,act363,Kidnapping,Victim85
03-03-2018 14:10,Engineering College,act363,Kidnapping,Victim168
03-03-2018 22:50,Mandaveli,act279,Accident,Victim87
03-03-2018 03:15,Madras University,act279,Accident,Victim53
03-03-2018 16:10,Kilpauk Medical College,act279,Accident,Victim28
03-03-2018 17:50,Mandaveli,act279,Accident,Victim66
03-03-2018 21:20,Kumaran Nagar,act323,Violence,Victim32
03-03-2018 11:20,Tondiarpet West,act279,Accident,Victim185
03-03-2018 14:00,Jawahar Nagar,act323,Violence,Victim95
04-03-2018 09:00,Tiruvallikkeni,act323,Violence,Victim111
04-03-2018 19:05,Tondiarpet Bazaar,act279,Accident,Victim90
04-03-2018 14:30,Shastri Bhavan,act279,Accident,Victim107
04-03-2018 23:05,Loyola College,act323,Violence,Victim43
04-03-2018 22:00,Koyambedu,act323,Violence,Victim7
04-03-2018 18:30,Saligramam,act323,Violence,Victim29
04-03-2018 22:00,Saidapet,act323,Violence,Victim158
04-03-2018 13:40,Kilpauk Medical College,act279,Accident,Victim189
04-03-2018 18:00,Madras University,act379,Robbery,Victim125
04-03-2018 13:30,MPT AO,act323,Violence,Victim194
04-03-2018 21:30,Tiruvanmiyur,act279,Accident,Victim102
04-03-2018 22:00,Washermanpet East,act323,Violence,Victim139
04-03-2018 08:00,Pr. Accountant General,act279,Accident,Victim170
04-03-2018 20:00,Koyambedu,act323,Violence,Victim176
04-03-2018 08:30,TTTI Taramani,act323,Violence,Victim171
04-03-2018 17:00,Kodambakkam,act302,Murder,Victim74
04-03-2018 21:00,Pudupakkam,act279,Accident,Victim16
05-03-2018 06:15,Sembiam,act279,Accident,Victim24
05-03-2018 23:00,Perambur Barracks,act323,Violence,Victim21
05-03-2018 07:30,Madras Medical College,act279,Accident,Victim143
05-03-2018 19:30,Tondiarpet,act13,Gambling,Victim20
05-03-2018 20:00,Vepery,act279,Accident,Victim154
05-03-2018 13:30,Tidel Park,act323,Violence,Victim55
05-03-2018 10:00,Tondiarpet West,act279,Accident,Victim102
05-03-2018 14:00,Egmore,act279,Accident,Victim100
05-03-2018 23:10,G K M Colony,act279,Accident,Victim167
05-03-2018 19:05,Guindy North,act379,Robbery,Victim41
05-03-2018 19:10,Shastri Bhavan,act379,Robbery,Victim34
05-03-2018 03:30,Lloyds Estate,act323,Violence,Victim44
05-03-2018 18:45,Icf Colony,act379,Robbery,Victim153
05-03-2018 12:10,Madras University,act379,Robbery,Victim26
05-03-2018 14:25,Old College Buildings,act279,Accident,Victim50
05-03-2018 15:40,Shenoy Nagar,act279,Accident,Victim8
05-03-2018 00:45,Old College Buildings,act323,Violence,Victim53
05-03-2018 13:15,Washermanpet East,act323,Violence,Victim158
05-03-2018 14:00,Teynampet,act279,Accident,Victim133
05-03-2018 22:20,Nungambakkam,act279,Accident,Victim144
05-03-2018 19:45,D G Vaishnav College,act379,Robbery,Victim85
05-03-2018 14:55,Kalaignar Karunanidhi Nagar,act379,Robbery,Victim109
05-03-2018 21:40,Vivekananda College Madras,act279,Accident,Victim70
05-03-2018 22:00,Park Town,act302,Murder,Victim36
05-03-2018 19:10,Velacheri,act279,Accident,Victim174
05-03-2018 21:00,Royapettah,act323,Violence,Victim105
05-03-2018 18:15,Kasturibai Nagar,act323,Violence,Victim35
06-03-2018 11:40,Tiruvanmiyur,act323,Violence,Victim57
06-03-2018 17:30,Kodungaiyur,act279,Accident,Victim114
06-03-2018 15:20,Teynampet,act279,Accident,Victim135
06-03-2018 21:15,Chennai,act323,Violence,Victim200
06-03-2018 20:45,Gopalapuram,act363,Kidnapping,Victim4
06-03-2018 13:45,Thygarayanagar,act279,Accident,Victim181
06-03-2018 15:30,Shastri Bhavan,act323,Violence,Victim147
06-03-2018 17:25,Kilpauk Medical College,act323,Violence,Victim129
06-03-2018 18:40,High Court Building,act279,Accident,Victim188
06-03-2018 14:30,Kumaran Nagar,act279,Accident,Victim58
06-03-2018 20:30,Pudupakkam,act323,Violence,Victim150
06-03-2018 01:35,Icf Colony,act323,Violence,Victim47
06-03-2018 11:30,Fort St George,act279,Accident,Victim54
06-03-2018 10:10,Rajbhavan,act323,Violence,Victim185
07-03-2018 14:50,G K M Colony,act279,Accident,Victim70
07-03-2018 20:40,Greams Road,act379,Robbery,Victim172
07-03-2018 13:35,Vivekananda College Madras,act363,Kidnapping,Victim118
07-03-2018 22:55,Kumaran Nagar,act279,Accident,Victim132
7/3/2018 16.42 ,Rv Nagar,act323,Violence,Victim184
7/3/2018 17.28,Madras University,act323,Violence,Victim97
07-03-2018 18:05,Nungambakkam High Road,act379,Robbery,Victim58
07-03-2018 14:00,Kasturibai Nagar,act379,Robbery,Victim195
07-03-2018 16:00,Nungambakkam,act279,Accident,Victim170
07-03-2018 18:00,Kalaignar Karunanidhi Nagar,act323,Violence,Victim173
07-03-2018 00:35,Loyola College,act323,Violence,Victim182
07-03-2018 20:20,Kodungaiyur,act279,Accident,Victim168
07-03-2018 13:00,Guindy Industrial Estate,act323,Violence,Victim11
07-03-2018 16:15,World University Centre,act323,Violence,Victim112
